Tag_Number,Release_Da,Latitude,Longitude,Species_Na,Length,Weight,Latitude_F,Longitude_
A376305,2/5/05,32.33S,152.26E,DOLPHINFISH,0.00000000,3.00000000,-32.58333333,152.41666667
S167723,12/16/00,34.29S,151.07E,HAMMERHEAD SHARK,142.00000000,20.00000000,-34.50000000,151.08333333
A630281,8/29/19,35.08S,150.58E,ALBACORE,65.00000000,4.00000000,-35.16666667,151.00000000
B015910,3/16/08,35.07S,151.00E,BLACK MARLIN,0.00000000,50.00000000,-35.08333333,151.00000000
B000947,10/28/03,30.18S,153.24E,STRIPED MARLIN,0.00000000,90.00000000,-30.33333333,153.41666667
S193113,2/27/02,32.54S,152.34E,BLUE MARLIN,0.00000000,200.00000000,-32.91666667,152.58333333
B012315,2/25/06,33.04S,152.28E,BLACK MARLIN,0.00000000,100.00000000,-33.08333333,152.50000000
S187350,2/28/04,33.04S,152.28E,BLACK MARLIN,260.00000000,80.00000000,-33.08333333,152.50000000
A360514,3/12/01,33.06S,152.07E,BLACK MARLIN,0.00000000,70.00000000,-33.08333333,152.08333333
A464041,11/25/06,35.11S,151.03E,ALBACORE,80.00000000,6.00000000,-35.16666667,151.08333333
A504601,7/1/11,36.39S,150.28E,SOUTHERN BLUEFIN TUNA,85.00000000,20.00000000,-36.66666667,150.50000000
A485860,4/13/08,37.06S,150.06E,YELLOWFIN TUNA,70.00000000,8.00000000,-37.08333333,150.08333333
B086734,2/18/15,33.02S,152.25E,BLACK MARLIN,215.00000000,90.00000000,-33.00000000,152.41666667
B158792,2/21/21,32.33S,152.23E,BLACK MARLIN,0.00000000,30.00000000,-32.58333333,152.41666667
S226310,4/15/09,33.30S,151.38E,DOLPHINFISH,0.00000000,3.00000000,-33.50000000,151.66666667
D000833,3/20/04,34.00S,151.25E,DOLPHINFISH,60.00000000,1.60000000,-34.00000000,151.41666667
B030667,2/27/15,35.57S,150.26E,STRIPED MARLIN,0.00000000,80.00000000,-35.91666667,150.41666667
S237082,5/20/12,36.18S,150.33E,MAKO SHARK,105.00000000,15.00000000,-36.33333333,150.58333333
A383583,3/25/00,36.29S,150.15E,BLACK MARLIN,240.00000000,120.00000000,-36.50000000,150.25000000
B015221,1/4/06,32.42S,152.46E,BLUE MARLIN,0.00000000,180.00000000,-32.66666667,152.75000000
A394353,3/13/01,32.49S,152.41E,BLACK MARLIN,0.00000000,55.00000000,-32.83333333,152.66666667
B040064,2/21/10,32.49S,152.36E,STRIPED MARLIN,0.00000000,90.00000000,-32.83333333,152.58333333
B167574,3/20/20,33.01S,152.27E,STRIPED MARLIN,0.00000000,70.00000000,-33.00000000,152.41666667
B109073,2/7/16,33.22S,152.03E,BLACK MARLIN,200.00000000,65.00000000,-33.33333333,152.08333333
A478072,2/4/07,35.22S,150.50E,YELLOWFIN TUNA,70.00000000,15.00000000,-35.33333333,150.83333333
A538758,6/25/11,36.41S,150.29E,SOUTHERN BLUEFIN TUNA,150.00000000,35.00000000,-36.66666667,150.50000000
A445643,11/5/05,36.53S,150.22E,YELLOWFIN TUNA,90.00000000,8.00000000,-36.91666667,150.33333333
A499183,4/14/08,37.05S,150.17E,YELLOWFIN TUNA,90.00000000,8.00000000,-37.08333333,150.25000000
A457628,9/13/08,30.23S,153.20E,YELLOWFIN TUNA,150.00000000,35.00000000,-30.41666667,153.33333333
A583811,3/15/14,33.55S,151.36E,DOLPHINFISH,60.00000000,1.30000000,-33.91666667,151.58333333
S204920,1/23/16,33.54S,151.22E,TIGER SHARK,0.00000000,40.00000000,-33.91666667,151.33333333
S198555,1/3/04,34.56S,151.04E,STRIPED MARLIN,230.00000000,80.00000000,-34.91666667,151.08333333
A319362,5/21/05,36.29S,150.15E,YELLOWFIN TUNA,70.00000000,6.00000000,-36.50000000,150.25000000
A177991,3/31/01,36.54S,150.16E,STRIPED MARLIN,250.00000000,80.00000000,-36.91666667,150.25000000
B002274,2/19/05,30.53S,153.03E,BLACK MARLIN,0.00000000,20.00000000,-30.91666667,153.08333333
B029053,2/24/08,32.50S,154.15E,STRIPED MARLIN,300.00000000,90.00000000,-32.83333333,154.25000000
A482171,5/27/07,35.55S,150.32E,YELLOWFIN TUNA,120.00000000,15.00000000,-35.91666667,150.50000000
B126085,2/3/18,35.18S,150.39E,SHORTBILL SPEARFISH,180.00000000,0.00000000,-35.33333333,150.66666667
A438345,11/25/06,35.11S,151.03E,YELLOWFIN TUNA,0.00000000,10.00000000,-35.16666667,151.08333333
A459043,1/3/09,36.56S,150.21E,YELLOWFIN TUNA,60.00000000,4.00000000,-36.91666667,150.33333333
B095614,2/17/18,32.48S,152.43E,BLUE MARLIN,180.00000000,125.00000000,-32.83333333,152.75000000
B116428,3/1/15,32.42S,152.23E,STRIPED MARLIN,0.00000000,80.00000000,-32.66666667,152.41666667
S166959,1/3/00,33.14S,152.17E,BLUE MARLIN,0.00000000,110.00000000,-33.25000000,152.25000000
A337840,3/3/01,33.59S,151.48E,DOLPHINFISH,0.00000000,1.00000000,-34.00000000,151.83333333
S173179,8/1/09,33.48S,151.46E,MAKO SHARK,182.88000000,70.00000000,-33.83333333,151.75000000
A409947,4/25/03,33.53S,151.38E,DOLPHINFISH,60.00000000,1.80000000,-33.91666667,151.66666667
S171912,8/7/05,34.02S,151.39E,MAKO SHARK,200.00000000,90.00000000,-34.00000000,151.66666667
A314418,4/1/01,34.04S,151.30E,DOLPHINFISH,55.00000000,2.00000000,-34.08333333,151.50000000
A362174,3/3/01,33.06S,152.07E,DOLPHINFISH,60.00000000,0.00000000,-33.08333333,152.08333333
S176696,2/3/01,33.01S,151.49E,DOLPHINFISH,55.00000000,1.00000000,-33.00000000,151.83333333
A653426,2/19/22,32.43S,152.14E,DOLPHINFISH,67.00000000,4.00000000,-32.75000000,152.25000000
D008972,2/11/12,34.34S,151.03E,DOLPHINFISH,50.00000000,1.50000000,-34.58333333,151.08333333
S194983,4/10/05,34.32S,150.53E,WHALER SHARK,0.00000000,75.00000000,-34.50000000,150.91666667
B009942,4/11/09,36.17S,150.30E,STRIPED MARLIN,180.00000000,80.00000000,-36.25000000,150.50000000
S154695,3/14/02,36.29S,150.15E,STRIPED MARLIN,0.00000000,100.00000000,-36.50000000,150.25000000
A236302,1/16/00,31.03S,153.04E,BLACK MARLIN,0.00000000,33.00000000,-31.08333333,153.08333333
A345364,1/10/10,31.21S,153.04E,DOLPHINFISH,0.00000000,5.00000000,-31.33333333,153.08333333
B137126,2/8/23,32.33S,152.26E,BLACK MARLIN,0.00000000,20.00000000,-32.58333333,152.41666667
A424090,9/5/06,35.11S,151.03E,YELLOWFIN TUNA,0.00000000,5.00000000,-35.16666667,151.08333333
A480872,5/17/08,36.28S,150.13E,YELLOWFIN TUNA,0.00000000,10.00000000,-36.50000000,150.25000000
S90343,3/13/05,37.05S,150.25E,MAKO SHARK,87.00000000,3.00000000,-37.08333333,150.41666667
B091548,1/17/23,30.15S,153.14E,BLACK MARLIN,185.00000000,60.00000000,-30.25000000,153.25000000
A527633,9/11/10,30.20S,153.23E,DOLPHINFISH,180.00000000,18.00000000,-30.33333333,153.41666667
B116236,3/13/16,32.57S,152.31E,BLUE MARLIN,230.00000000,120.00000000,-32.91666667,152.50000000
A504163,2/22/09,32.52S,152.23E,DOLPHINFISH,0.00000000,0.00000000,-32.83333333,152.41666667
S178838,2/24/01,32.30S,152.25E,DOLPHINFISH,0.00000000,1.00000000,-32.50000000,152.41666667
S173631,1/22/00,33.53S,151.26E,STRIPED MARLIN,0.00000000,80.00000000,-33.91666667,151.41666667
A397551,3/15/01,33.46S,151.25E,DOLPHINFISH,37.00000000,0.00000000,-33.75000000,151.41666667
S118352,12/9/01,34.46S,151.11E,BLUE SHARK,180.00000000,70.00000000,-34.75000000,151.16666667
S223459,11/25/07,35.11S,151.03E,MAKO SHARK,150.00000000,70.00000000,-35.16666667,151.08333333
B013853,1/15/10,36.29S,150.17E,STRIPED MARLIN,215.00000000,65.00000000,-36.50000000,150.25000000
S171679,2/22/00,36.29S,150.15E,STRIPED MARLIN,0.00000000,75.00000000,-36.50000000,150.25000000
A406892,4/9/05,36.54S,149.56E,YELLOWFIN TUNA,55.00000000,5.00000000,-36.91666667,149.91666667
B057687,1/24/13,30.19S,153.12E,BLACK MARLIN,120.00000000,15.00000000,-30.33333333,153.16666667
B010140,3/4/07,30.51S,153.19E,BLACK MARLIN,120.00000000,15.00000000,-30.83333333,153.33333333
S176350,3/17/01,33.04S,152.28E,BLACK MARLIN,0.00000000,60.00000000,-33.08333333,152.50000000
B061590,2/26/12,33.03S,152.25E,BLUE MARLIN,0.00000000,130.00000000,-33.08333333,152.41666667
A467988,4/10/10,33.50S,151.50E,YELLOWFIN TUNA,80.00000000,8.00000000,-33.83333333,151.83333333
B112203,12/27/19,33.53S,151.38E,STRIPED MARLIN,0.00000000,70.00000000,-33.91666667,151.66666667
S251694,5/24/14,34.37S,150.53E,WHALER SHARK,105.00000000,7.00000000,-34.58333333,150.91666667
A501491,5/25/08,35.59S,150.29E,ALBACORE,60.00000000,8.00000000,-36.00000000,150.50000000
B067694,1/2/19,35.31S,150.43E,STRIPED MARLIN,210.00000000,60.00000000,-35.50000000,150.75000000
B103037,3/14/14,35.32S,150.42E,STRIPED MARLIN,200.00000000,60.00000000,-35.50000000,150.66666667
A520388,11/24/12,35.08S,151.02E,ALBACORE,80.00000000,5.00000000,-35.16666667,151.00000000
A511161,5/17/08,36.31S,150.16E,YELLOWFIN TUNA,50.00000000,10.00000000,-36.50000000,150.25000000
B114967,1/7/16,31.26S,153.05E,BLACK MARLIN,0.00000000,60.00000000,-31.41666667,153.08333333
S162425,3/4/00,32.30S,152.25E,BLACK MARLIN,0.00000000,72.00000000,-32.50000000,152.41666667
S148392,1/7/01,33.53S,151.34E,BLACK MARLIN,0.00000000,110.00000000,-33.91666667,151.58333333
S168257,3/29/03,35.43S,150.30E,STRIPED MARLIN,0.00000000,65.00000000,-35.75000000,150.50000000
A420869,10/14/07,35.47S,150.35E,ALBACORE,0.00000000,5.00000000,-35.75000000,150.58333333
B183455,2/7/23,36.18S,150.19E,STRIPED MARLIN,240.00000000,85.00000000,-36.33333333,150.33333333
A357112,4/8/07,36.13S,150.21E,STRIPED MARLIN,0.00000000,80.00000000,-36.25000000,150.33333333
B053208,2/6/10,33.06S,152.20E,BLACK MARLIN,0.00000000,80.00000000,-33.08333333,152.33333333
B057113,2/20/10,33.02S,152.25E,STRIPED MARLIN,0.00000000,90.00000000,-33.00000000,152.41666667
B015655,12/12/06,35.11S,151.03E,STRIPED MARLIN,180.00000000,55.00000000,-35.16666667,151.08333333
B021943,2/18/07,35.11S,151.03E,STRIPED MARLIN,0.00000000,65.00000000,-35.16666667,151.08333333
A356062,3/23/01,35.06S,150.59E,STRIPED MARLIN,244.00000000,100.00000000,-35.08333333,151.00000000
B012018,2/5/11,37.05S,150.18E,STRIPED MARLIN,240.00000000,100.00000000,-37.08333333,150.33333333
S196337,12/28/03,30.53S,153.03E,YELLOWFIN TUNA,0.00000000,35.00000000,-30.91666667,153.08333333
B001122,1/3/05,33.04S,152.28E,STRIPED MARLIN,230.00000000,90.00000000,-33.08333333,152.50000000
B081885,1/4/15,33.27S,151.35E,BLACK MARLIN,0.00000000,50.00000000,-33.41666667,151.58333333
A514667,2/1/09,33.30S,151.38E,DOLPHINFISH,80.00000000,2.00000000,-33.50000000,151.66666667
A497900,1/24/10,34.03S,151.25E,DOLPHINFISH,95.00000000,5.00000000,-34.08333333,151.41666667
B131051,1/21/18,34.06S,151.26E,STRIPED MARLIN,220.00000000,70.00000000,-34.08333333,151.41666667
S261737,1/1/17,29.53S,159.05E,WHALER SHARK,130.00000000,0.00000000,-29.91666667,159.08333333
A492980,6/6/09,36.25S,150.20E,ALBACORE,0.00000000,8.00000000,-36.41666667,150.33333333
A435146,4/25/05,33.04S,152.28E,STRIPED MARLIN,0.00000000,70.00000000,-33.08333333,152.50000000
D011565,4/1/16,33.54S,151.26E,DOLPHINFISH,65.00000000,2.00000000,-33.91666667,151.41666667
S119712,11/1/02,34.53S,151.06E,WHALER SHARK,0.00000000,25.00000000,-34.91666667,151.08333333
B152148,2/15/19,37.03S,150.22E,STRIPED MARLIN,230.00000000,80.00000000,-37.08333333,150.33333333
D007202,3/31/06,37.05S,150.17E,DOLPHINFISH,90.00000000,0.00000000,-37.08333333,150.25000000
A285217,2/24/08,32.50S,154.15E,YELLOWFIN TUNA,60.00000000,7.00000000,-32.83333333,154.25000000
D001840,4/24/05,32.36S,152.37E,DOLPHINFISH,65.00000000,1.20000000,-32.58333333,152.58333333
B030270,3/29/08,32.51S,152.36E,STRIPED MARLIN,205.00000000,60.00000000,-32.83333333,152.58333333
S215011,2/26/05,33.08S,152.19E,DOLPHINFISH,0.00000000,2.00000000,-33.16666667,152.33333333
B084417,5/1/12,32.30S,152.32E,BLACK MARLIN,0.00000000,70.00000000,-32.50000000,152.50000000
A510830,10/11/08,33.18S,152.13E,YELLOWFIN TUNA,110.00000000,30.00000000,-33.33333333,152.25000000
A501746,11/9/08,34.57S,151.05E,ALBACORE,60.00000000,3.00000000,-34.91666667,151.08333333
S236987,6/9/12,36.46S,150.21E,MAKO SHARK,180.00000000,90.00000000,-36.75000000,150.33333333
A414644,2/21/05,30.52S,153.05E,COBIA,50.00000000,4.00000000,-30.83333333,153.08333333
B121985,1/7/18,31.19S,153.00E,BLACK MARLIN,190.00000000,70.00000000,-31.33333333,153.00000000
B009781,5/4/08,33.56S,151.38E,STRIPED MARLIN,0.00000000,100.00000000,-33.91666667,151.66666667
B037902,4/21/10,36.07S,150.20E,STRIPED MARLIN,0.00000000,90.00000000,-36.08333333,150.33333333
B013497,1/2/11,35.24S,150.42E,STRIPED MARLIN,0.00000000,100.00000000,-35.41666667,150.66666667
A377640,2/27/00,36.29S,150.15E,STRIPED MARLIN,0.00000000,90.00000000,-36.50000000,150.25000000
B195052,2/5/23,32.33S,152.33E,BLACK MARLIN,0.00000000,18.00000000,-32.58333333,152.58333333
B029839,3/8/08,32.42S,152.35E,STRIPED MARLIN,200.00000000,100.00000000,-32.66666667,152.58333333
B016249,2/17/07,33.04S,152.28E,BLUE MARLIN,227.00000000,120.00000000,-33.08333333,152.50000000
S96106,3/2/02,32.42S,152.27E,HAMMERHEAD SHARK,230.00000000,110.00000000,-32.66666667,152.41666667
S246887,8/4/12,34.02S,151.39E,WHALER SHARK,190.00000000,100.00000000,-34.00000000,151.66666667
B112666,1/19/18,36.06S,150.23E,STRIPED MARLIN,210.00000000,75.00000000,-36.08333333,150.41666667
B126958,1/24/21,36.43S,150.21E,STRIPED MARLIN,0.00000000,85.00000000,-36.75000000,150.33333333
B124061,2/27/16,36.28S,150.14E,BLACK MARLIN,190.00000000,60.00000000,-36.50000000,150.25000000
A471598,4/13/08,37.10S,150.07E,YELLOWFIN TUNA,79.00000000,0.00000000,-37.16666667,150.08333333
B080765,1/20/13,33.04S,152.24E,STRIPED MARLIN,195.00000000,55.00000000,-33.08333333,152.41666667
B084011,2/13/12,33.01S,152.26E,STRIPED MARLIN,240.00000000,100.00000000,-33.00000000,152.41666667
S204723,1/13/04,33.56S,151.28E,STRIPED MARLIN,240.00000000,90.00000000,-33.91666667,151.50000000
A291602,3/19/05,33.34S,151.30E,DOLPHINFISH,40.00000000,0.00000000,-33.58333333,151.50000000
A336835,11/4/07,34.14S,151.27E,YELLOWFIN TUNA,0.00000000,10.00000000,-34.25000000,151.41666667
A579290,1/24/15,34.06S,151.24E,DOLPHINFISH,80.00000000,8.00000000,-34.08333333,151.41666667
B021515,1/26/13,36.09S,150.25E,STRIPED MARLIN,230.00000000,90.00000000,-36.16666667,150.41666667
A320783,5/5/05,36.26S,150.24E,YELLOWFIN TUNA,0.00000000,0.00000000,-36.41666667,150.41666667
B148088,1/2/21,34.56S,151.05E,STRIPED MARLIN,240.00000000,95.00000000,-34.91666667,151.08333333
B002135,4/23/05,37.05S,150.10E,STRIPED MARLIN,215.00000000,65.00000000,-37.08333333,150.16666667
B051798,1/16/15,31.20S,152.59E,BLACK MARLIN,140.00000000,40.00000000,-31.33333333,153.00000000
B178165,1/12/23,31.19S,153.03E,BLACK MARLIN,120.00000000,20.00000000,-31.33333333,153.08333333
B173216,2/28/21,32.23S,153.01E,BLACK MARLIN,160.00000000,20.00000000,-32.41666667,153.00000000
B017059,1/1/12,32.58S,152.30E,STRIPED MARLIN,220.00000000,70.00000000,-33.00000000,152.50000000
B094928,1/11/14,31.03S,153.06E,BLACK MARLIN,120.00000000,20.00000000,-31.08333333,153.08333333
B102896,1/7/18,31.18S,153.00E,BLACK MARLIN,180.00000000,45.00000000,-31.33333333,153.00000000
A426073,1/13/06,31.24S,153.04E,DOLPHINFISH,60.00000000,4.00000000,-31.41666667,153.08333333
B114699,2/20/15,33.04S,152.25E,BLACK MARLIN,0.00000000,120.00000000,-33.08333333,152.41666667
B103848,3/23/15,32.39S,152.17E,BLACK MARLIN,0.00000000,30.00000000,-32.66666667,152.25000000
S258079,10/9/17,32.45S,152.19E,BLUE SHARK,180.00000000,40.00000000,-32.75000000,152.33333333
B008395,3/6/05,32.37S,152.20E,STRIPED MARLIN,0.00000000,30.00000000,-32.58333333,152.33333333
B184542,3/4/23,34.07S,151.28E,BLACK MARLIN,200.00000000,70.00000000,-34.08333333,151.50000000
B010525,4/25/07,35.45S,150.28E,STRIPED MARLIN,260.00000000,0.00000000,-35.75000000,150.50000000
B034322,1/26/09,35.19S,150.52E,STRIPED MARLIN,0.00000000,85.00000000,-35.33333333,150.83333333
A430180,11/25/06,35.13S,151.05E,YELLOWFIN TUNA,55.00000000,6.00000000,-35.25000000,151.08333333
A405416,11/29/09,35.12S,151.05E,YELLOWFIN TUNA,70.00000000,5.00000000,-35.16666667,151.08333333
S224366,2/4/06,33.05S,151.50E,BLACK MARLIN,280.00000000,190.00000000,-33.08333333,151.83333333
A323267,11/11/01,34.57S,151.05E,YELLOWFIN TUNA,70.00000000,10.00000000,-34.91666667,151.08333333
B145640,4/7/18,34.57S,151.13E,STRIPED MARLIN,210.00000000,60.00000000,-34.91666667,151.25000000
S266338,1/7/19,29.56S,159.40E,WHALER SHARK,105.00000000,20.00000000,-29.91666667,159.66666667
S246325,6/22/13,38.18S,148.39E,MAKO SHARK,0.00000000,55.00000000,-38.33333333,148.66666667
S186276,3/9/02,36.29S,150.15E,STRIPED MARLIN,0.00000000,85.00000000,-36.50000000,150.25000000
S170911,3/3/02,36.25S,150.22E,STRIPED MARLIN,0.00000000,100.00000000,-36.41666667,150.33333333
B118221,2/11/16,35.06S,151.02E,STRIPED MARLIN,220.00000000,80.00000000,-35.08333333,151.00000000
B098643,3/13/16,36.30S,150.16E,STRIPED MARLIN,240.00000000,90.00000000,-36.50000000,150.25000000
A508602,2/6/09,30.50S,153.11E,DOLPHINFISH,0.00000000,14.00000000,-30.83333333,153.16666667
B121500,1/12/17,31.03S,153.04E,BLACK MARLIN,170.00000000,40.00000000,-31.08333333,153.08333333
B151204,1/20/19,31.19S,152.59E,STRIPED MARLIN,150.00000000,50.00000000,-31.33333333,153.00000000
A505170,1/9/10,31.38S,153.07E,DOLPHINFISH,125.00000000,12.00000000,-31.66666667,153.08333333
A500228,3/1/14,32.30S,153.15E,YELLOWFIN TUNA,45.00000000,5.00000000,-32.50000000,153.25000000
S214972,1/21/06,32.50S,152.46E,BLACK MARLIN,220.00000000,100.00000000,-32.83333333,152.75000000
B150198,4/1/18,32.43S,152.30E,STRIPED MARLIN,0.00000000,66.00000000,-32.75000000,152.50000000
S218293,9/15/07,34.46S,151.18E,BLUE SHARK,0.00000000,100.00000000,-34.75000000,151.33333333
D003460,2/21/06,34.41S,150.59E,DOLPHINFISH,60.00000000,1.00000000,-34.66666667,151.00000000
S135688,1/29/05,35.22S,150.50E,STRIPED MARLIN,0.00000000,100.00000000,-35.33333333,150.83333333
S162952,2/7/04,35.22S,150.50E,STRIPED MARLIN,180.00000000,70.00000000,-35.33333333,150.83333333
B003031,1/23/04,36.29S,150.15E,STRIPED MARLIN,0.00000000,90.00000000,-36.50000000,150.25000000
S111469,5/22/00,36.29S,150.15E,MAKO SHARK,330.00000000,40.00000000,-36.50000000,150.25000000
A335001,5/19/07,36.25S,150.22E,YELLOWFIN TUNA,0.00000000,30.00000000,-36.41666667,150.33333333
B040487,2/18/12,30.18S,153.25E,BLUE MARLIN,230.00000000,120.00000000,-30.33333333,153.41666667
B159989,1/14/20,31.03S,153.08E,BLACK MARLIN,220.00000000,90.00000000,-31.08333333,153.16666667
B008318,2/9/07,32.54S,152.34E,STRIPED MARLIN,0.00000000,105.00000000,-32.91666667,152.58333333
B017178,1/28/07,32.54S,152.34E,STRIPED MARLIN,0.00000000,80.00000000,-32.91666667,152.58333333
B061645,2/7/16,33.17S,151.40E,BLACK MARLIN,175.00000000,50.00000000,-33.25000000,151.66666667
A520854,1/6/13,33.46S,151.45E,DOLPHINFISH,80.00000000,2.00000000,-33.75000000,151.75000000
S226379,12/6/14,33.55S,151.38E,BLUE SHARK,120.00000000,40.00000000,-33.91666667,151.66666667
A550702,7/16/16,35.10S,151.11E,ALBACORE,80.00000000,9.00000000,-35.16666667,151.16666667
A571375,6/10/18,36.48S,150.25E,ALBACORE,0.00000000,10.00000000,-36.83333333,150.41666667
S251203,6/21/14,37.01S,150.21E,MAKO SHARK,110.00000000,12.00000000,-37.00000000,150.33333333
A468149,1/6/07,31.26S,153.08E,DOLPHINFISH,0.00000000,10.00000000,-31.41666667,153.16666667
B073641,1/26/13,33.08S,151.56E,BLACK MARLIN,120.00000000,35.00000000,-33.16666667,151.91666667
S193653,4/14/02,33.27S,151.46E,DOLPHINFISH,0.00000000,2.00000000,-33.41666667,151.75000000
S187638,1/22/12,34.02S,151.30E,TIGER SHARK,160.00000000,60.00000000,-34.00000000,151.50000000
A427707,11/13/04,34.40S,151.23E,YELLOWFIN TUNA,0.00000000,8.00000000,-34.66666667,151.41666667
D002799,2/9/08,34.42S,150.59E,DOLPHINFISH,35.00000000,1.00000000,-34.66666667,151.00000000
A376868,11/23/12,35.17S,151.03E,ALBACORE,75.00000000,13.00000000,-35.25000000,151.08333333
S136062,1/15/06,35.12S,150.58E,WHALER SHARK,0.00000000,14.00000000,-35.16666667,151.00000000
B054061,1/29/10,33.03S,152.27E,BLACK MARLIN,160.00000000,40.00000000,-33.08333333,152.41666667
B066152,2/11/12,33.03S,152.25E,STRIPED MARLIN,0.00000000,80.00000000,-33.08333333,152.41666667
S226217,11/4/07,34.01S,151.40E,YELLOWFIN TUNA,80.00000000,8.00000000,-34.00000000,151.66666667
S253896,11/26/16,35.13S,150.51E,MAKO SHARK,150.00000000,50.00000000,-35.25000000,150.83333333
B124231,2/18/16,36.29S,150.15E,STRIPED MARLIN,0.00000000,45.00000000,-36.50000000,150.25000000
B126773,2/27/18,36.53S,150.19E,STRIPED MARLIN,240.00000000,100.00000000,-36.91666667,150.33333333
B131605,1/31/21,31.19S,153.03E,BLACK MARLIN,0.00000000,15.00000000,-31.33333333,153.08333333
S257122,1/22/23,32.55S,152.34E,WHALER SHARK,0.00000000,100.00000000,-32.91666667,152.58333333
B001821,3/26/04,32.42S,152.31E,BLACK MARLIN,0.00000000,75.00000000,-32.66666667,152.50000000
S252118,2/22/15,33.33S,151.23E,HAMMERHEAD SHARK,130.00000000,25.00000000,-33.58333333,151.41666667
B167211,2/1/20,35.28S,150.47E,BLACK MARLIN,0.00000000,40.00000000,-35.50000000,150.75000000
B173364,2/9/21,35.11S,150.57E,STRIPED MARLIN,220.00000000,60.00000000,-35.16666667,150.91666667
A178390,4/9/05,36.29S,150.15E,DOLPHINFISH,0.00000000,0.00000000,-36.50000000,150.25000000
S177742,2/26/02,30.53S,153.05E,BLACK MARLIN,0.00000000,45.00000000,-30.91666667,153.08333333
B198557,2/17/23,32.47S,152.18E,BLACK MARLIN,0.00000000,15.00000000,-32.75000000,152.33333333
A392942,7/16/04,30.18S,153.16E,DOLPHINFISH,0.00000000,2.00000000,-30.33333333,153.25000000
A423615,1/17/03,30.19S,153.11E,YELLOWFIN TUNA,0.00000000,12.00000000,-30.33333333,153.16666667
B197096,1/13/23,31.17S,153.10E,STRIPED MARLIN,110.00000000,30.00000000,-31.25000000,153.16666667
S164601,3/13/05,32.42S,152.33E,BLACK MARLIN,150.00000000,50.00000000,-32.66666667,152.58333333
B181226,2/27/22,32.55S,152.34E,STRIPED MARLIN,0.00000000,65.00000000,-32.91666667,152.58333333
S175781,2/5/00,33.12S,152.16E,BLACK MARLIN,130.00000000,50.00000000,-33.16666667,152.25000000
A415859,3/26/04,33.22S,152.08E,BLUE MARLIN,247.00000000,145.00000000,-33.33333333,152.16666667
